target,response,RT,delta,orientation1,orientation2,orientation3,orientation4,x1,x2,x3,x4,y1,y2,y3,y4,ecc1,ecc2,ecc3,ecc4
3,1,591,0.8648,0.2972,0.5905,2.0981,2.301,1155,1160,762,772,338,744,726,332,0.9,0.7059,0.9,0.7059
3,1,948,2.6235,1.9021,1.5778,2.3141,0.3522,1149,742,779,1162,754,727,335,360,0.7059,0.7059,0.9,0.9
3,1,1179,2.63,2.7382,0.4484,0.6302,1.9507,1243,916,683,1000,572,825,491,263,0.7059,0.7059,0.9,0.7059
0,0,1160,0,0.0153,2.6807,1.468,2.6286,678,904,1247,1016,593,260,490,817,0.7059,0.9,0.7059,0.9
1,1,630,2.659,1.6809,2.873,2.0284,0.4821,877,700,1045,1218,798,460,265,623,0.9,0.9,0.7059,0.9
1,1,593,2.2509,1.3121,0.347,1.7365,0.3496,687,928,1249,996,562,260,522,823,0.9,0.7059,0.9,0.7059
0,0,822,0,2.5333,1.2615,1.0097,1.1901,1231,1008,671,909,490,816,601,274,0.7059,0.7059,0.7059,0.7059
0,0,3217,0,0.9583,0.3176,1.1685,0.6979,1189,1146,748,792,362,751,714,321,0.9,0.7059,0.7059,0.9
0,0,581,0,0.7633,1.0767,1.7135,0.2123,805,1210,1102,710,301,378,785,700,0.9,0.7059,0.9,0.9
3,1,434,1.9396,0.629,2.4451,1.2795,2.5982,731,790,1193,1132,716,317,375,762,0.9,0.9,0.9,0.9
0,1,429,0,2.792,2.6395,0.7666,1.3685,1211,820,709,1099,675,799,412,281,0.9,0.7059,0.9,0.9
0,1,1512,0,1.5993,2.0987,0.4793,0.197,727,1104,1190,806,391,292,675,789,0.7059,0.7059,0.9,0.7059
3,1,848,1.2133,1.4212,2.4784,0.006,1.7454,833,1218,1068,694,292,418,796,663,0.9,0.7059,0.9,0.9
2,0,371,0.2862,1.1613,0.5365,2.5861,1.8443,1017,679,880,1228,820,618,276,473,0.7059,0.9,0.9,0.9
0,1,536,0,2.744,2.1187,0.7614,0.5292,1174,788,753,1136,723,750,352,315,0.7059,0.9,0.7059,0.9
0,0,423,0,0.6079,2.2124,2.047,1.0427,1002,1235,920,672,267,588,817,509,0.9,0.9,0.9,0.7059
3,1,434,2.1265,1.7439,2.5161,2.106,1.6811,1214,1064,694,851,431,793,641,286,0.7059,0.7059,0.7059,0.7059
3,1,669,0.7574,1.0132,1.541,1.2801,0.2637,1126,1197,810,727,293,696,789,392,0.9,0.7059,0.9,0.9
0,0,1582,0,1.3458,0.6622,0.8337,3.1202,931,1232,990,668,268,511,818,578,0.9,0.9,0.9,0.9
0,1,1371,0,1.2974,1.9733,1.7076,0.6786,1040,1234,881,690,271,635,813,453,0.9,0.9,0.9,0.9
3,1,520,1.7234,1.548,2.2333,3.1027,1.0512,670,909,1238,1011,587,260,492,825,0.9,0.7059,0.7059,0.9
1,0,599,0.0742,2.5383,1.1335,3.0505,1.7452,1233,932,689,1004,566,819,515,254,0.7059,0.7059,0.9,0.7059
0,0,731,0,1.8443,0.7514,0.2012,0.0106,709,864,1219,1074,636,290,445,810,0.9,0.9,0.9,0.9
0,0,770,0,0.0217,0.1977,2.8903,2.8468,1213,823,709,1101,687,793,400,305,0.7059,0.9,0.9,0.7059
4,1,503,1.9083,2.1367,0.6447,2.622,2.7189,881,686,1044,1236,816,456,279,620,0.9,0.7059,0.7059,0.9
0,1,2151,0,2.6724,0.1172,2.1387,1.7943,1214,1063,701,867,428,811,655,287,0.7059,0.7059,0.7059,0.9
4,1,477,1.4293,0.0283,2.2111,2.4532,1.7745,919,685,1007,1248,817,492,261,575,0.7059,0.9,0.9,0.9
1,0,1279,0.7995,2.1012,1.5184,1.0452,0.813,1008,686,904,1228,822,591,252,498,0.9,0.7059,0.9,0.7059
4,1,1248,1.7887,1.3321,0.553,0.8814,2.7573,1153,770,762,1149,742,739,338,337,0.7059,0.9,0.7059,0.9
0,0,403,0,1.2627,2.2936,3.0006,2.7608,1145,1190,779,752,329,712,762,372,0.9,0.9,0.9,0.9
0,0,743,0,3.0854,1.6291,1.0955,3.0878,970,676,935,1234,817,548,269,517,0.9,0.9,0.9,0.7059
2,1,477,1.576,2.7953,1.5415,0.9849,2.3943,1032,693,883,1242,801,609,263,467,0.7059,0.9,0.7059,0.9
0,0,439,0,1.6393,1.4282,3.037,0.5727,1057,1215,846,689,270,641,795,433,0.7059,0.7059,0.9,0.9
0,1,513,0,1.9348,1.7622,0.8792,0.477,1241,980,669,928,515,819,564,269,0.9,0.9,0.9,0.7059
0,0,409,0,0.4716,2.0313,1.834,0.9812,1218,1093,719,836,399,796,680,285,0.7059,0.9,0.9,0.7059
4,0,525,0.0524,2.8453,0.9586,2.0413,0.9072,670,960,1250,945,520,249,553,826,0.7059,0.7059,0.7059,0.9
3,0,629,0.0367,1.9041,2.1283,3.1028,3.1204,1233,951,677,966,557,815,522,252,0.9,0.9,0.7059,0.7059
0,0,528,0,0.2713,0.1282,2.3611,1.0171,842,707,1073,1211,797,414,276,649,0.9,0.7059,0.9,0.7059
1,0,591,1.5223,1.0051,2.341,0.9077,0.3907,979,1246,943,667,262,565,832,517,0.9,0.9,0.7059,0.9
0,0,492,0,2.0993,2.2878,0.8974,1.8651,761,1156,1161,775,343,344,738,734,0.7059,0.9,0.9,0.7059
0,0,621,0,1.3418,1.85,0.2881,0.7872,1117,1200,792,716,299,702,783,376,0.9,0.9,0.7059,0.9
0,0,448,0,0.8985,1.8819,2.6773,0.769,1233,1006,675,913,496,811,591,262,0.9,0.7059,0.7059,0.7059
0,1,554,0,2.4047,2.4861,0.7746,0.6277,745,1153,1162,782,349,319,729,740,0.9,0.7059,0.9,0.9
4,1,400,1.9121,1.2556,1.6031,1.733,3.0125,1178,796,733,1136,719,770,375,324,0.9,0.7059,0.7059,0.9
0,0,452,0,0.2559,0.7071,0.8928,2.8707,670,929,1250,999,585,266,497,808,0.9,0.9,0.9,0.7059
1,1,766,0.775,2.4765,1.6915,2.33,2.3239,866,1235,1061,699,274,449,809,628,0.9,0.9,0.9,0.9
2,0,891,0.2875,0.4265,1.607,0.1302,0.9815,704,1091,1226,827,412,294,663,788,0.7059,0.9,0.7059,0.9
2,1,556,2.68,1.2802,0.7334,1.6817,0.9789,1230,1026,680,892,456,802,605,267,0.9,0.9,0.9,0.7059
0,0,570,0,3.0598,0.7474,0.3411,2.5134,880,698,1038,1229,808,470,266,620,0.7059,0.7059,0.7059,0.7059
4,1,719,1.5063,1.2191,0.9086,0.2296,0.6114,815,1199,1109,703,300,400,791,675,0.9,0.7059,0.9,0.7059
0,0,551,0,2.8672,2.8404,0.2559,0.1047,1091,1205,843,710,287,660,799,416,0.7059,0.7059,0.9,0.9
3,0,1885,2.573,0.0798,2.5769,1.3593,0.2787,1083,706,854,1212,798,663,276,420,0.9,0.7059,0.9,0.7059
0,1,685,0,2.4348,2.4866,2.2289,2.9736,685,1052,1240,883,446,274,623,817,0.9,0.7059,0.9,0.7059
3,1,502,1.0206,1.8632,2.3208,1.1707,1.424,973,1249,950,673,262,545,813,514,0.7059,0.9,0.7059,0.7059
2,1,646,1.0268,1.4966,1.8938,1.8582,0.7077,1201,1101,707,825,411,796,684,287,0.7059,0.7059,0.9,0.7059
3,1,592,2.1571,1.5506,1.9567,1.7661,2.2672,1038,1241,872,696,267,626,801,456,0.7059,0.9,0.9,0.7059
0,0,485,0,2.2831,2.7845,0.1631,0.2468,942,679,985,1247,825,512,251,576,0.7059,0.9,0.9,0.9
0,1,2701,0,0.0485,0.6599,1.6854,0.3407,1181,777,733,1129,718,769,369,316,0.9,0.7059,0.7059,0.7059
0,1,933,0,0.1295,2.5202,2.1096,0.6293,943,669,975,1248,833,524,255,565,0.7059,0.7059,0.9,0.7059
1,0,372,0.9985,0.9316,0.9808,1.7269,1.736,1180,1134,746,780,348,759,714,325,0.9,0.7059,0.9,0.7059
2,0,553,2.653,1.7441,2.5903,2.5266,0.0767,757,1155,1176,758,344,329,734,755,0.9,0.7059,0.7059,0.7059
0,1,1615,0,0.1258,0.9713,3.0382,0.8388,755,758,1157,1176,748,353,331,737,0.9,0.7059,0.9,0.9
3,1,1571,2.6111,2.7856,2.6964,0.2672,0.5574,939,666,995,1239,817,513,263,555,0.7059,0.9,0.7059,0.7059
0,0,464,0,0.1062,2.7,1.6605,3.0645,1164,762,771,1155,751,743,337,337,0.9,0.9,0.9,0.9
3,1,410,1.0389,0.3383,0.4309,0.2967,0.9767,1212,849,699,1072,654,800,433,290,0.9,0.7059,0.9,0.9
4,0,702,2.6207,2.4813,0.3213,2.4126,2.0799,1252,918,686,993,576,813,508,265,0.7059,0.7059,0.9,0.7059
2,1,670,2.5162,1.1253,2.5319,1.6931,1.8537,671,920,1244,995,582,249,508,818,0.7059,0.9,0.7059,0.7059
0,0,591,0,2.0403,1.3214,1.8738,1.0904,673,908,1233,1024,609,273,494,805,0.9,0.9,0.9,0.7059
0,0,564,0,2.9077,0.1791,3.1228,2.0953,1151,1158,775,751,322,731,757,354,0.9,0.7059,0.7059,0.9
2,0,697,3.0606,0.9952,0.8835,2.5765,1.0747,1162,761,754,1164,729,743,351,343,0.9,0.7059,0.7059,0.7059
1,1,434,0.6077,2.5655,2.2165,1.8113,3.1229,882,1245,1016,688,270,472,809,607,0.9,0.7059,0.9,0.9
3,1,773,0.8777,1.7471,1.9204,2.3211,0.8071,1241,1004,669,930,506,825,585,255,0.7059,0.7059,0.7059,0.7059
0,0,1258,0,0.7014,1.411,1.6793,3.1114,1238,1030,685,895,478,814,589,262,0.7059,0.7059,0.9,0.7059
0,1,980,0,1.3112,0.8582,0.9887,1.8275,1235,1062,694,844,432,815,650,289,0.7059,0.9,0.7059,0.9
2,1,449,1.3715,1.6831,3.0152,3.0731,1.6402,1205,792,725,1128,709,771,388,315,0.9,0.9,0.7059,0.9
4,0,915,0.3632,1.6447,1.1419,1.3656,2.1602,685,920,1249,999,587,257,497,821,0.7059,0.7059,0.7059,0.7059
3,0,683,0.0781,0.8736,1.2869,1.9692,2.8874,808,1206,1101,711,290,404,781,694,0.7059,0.7059,0.9,0.9
0,1,491,0,1.3771,1.8961,0.5686,2.5409,1213,846,711,1075,656,796,430,284,0.7059,0.9,0.7059,0.9
0,0,692,0,2.1037,0.188,1.2072,1.5433,1240,908,677,1008,577,821,492,256,0.9,0.9,0.7059,0.7059
1,0,445,0.8527,0.4393,2.5474,0.7944,0.0766,1015,1234,895,681,253,598,806,491,0.9,0.7059,0.9,0.9
3,1,423,2.3632,0.7424,3.1238,2.8567,2.4843,756,777,1164,1145,725,334,351,754,0.9,0.9,0.7059,0.7059
0,0,483,0,2.9536,2.9315,3.0906,2.1772,1220,1043,702,888,459,808,612,270,0.7059,0.7059,0.9,0.7059
0,0,1659,0,2.8085,2.9868,1.4525,0.9035,1077,719,841,1214,785,660,284,413,0.9,0.7059,0.9,0.9
1,1,429,1.5715,3.0742,1.6281,1.5952,1.0211,690,867,1232,1053,620,264,444,797,0.7059,0.9,0.9,0.9
4,0,737,1.8858,2.9669,0.6845,2.3656,1.6331,1247,945,670,967,567,823,521,254,0.9,0.7059,0.7059,0.7059
0,0,783,0,0.081,2.6593,0.0467,1.7292,776,753,1150,1165,758,347,331,726,0.9,0.7059,0.7059,0.7059
0,0,460,0,1.3041,0.1703,0.8159,0.7671,1243,1039,693,888,461,816,609,262,0.9,0.9,0.9,0.9
4,1,510,0.9156,0.0292,0.6231,0.065,2.489,691,864,1213,1072,647,287,435,797,0.9,0.7059,0.7059,0.9
1,0,518,0.5631,2.7474,1.8842,0.8109,1.126,1135,745,765,1171,748,733,329,345,0.7059,0.7059,0.9,0.9
0,0,493,0,1.8551,0.9029,2.8901,0.0191,1079,1224,850,706,271,650,789,421,0.7059,0.7059,0.9,0.9
4,0,661,2.7148,1.7834,0.9714,2.3472,1.0577,1139,741,762,1173,740,732,339,362,0.7059,0.7059,0.7059,0.7059
2,1,719,3.1176,0.8293,0.8165,2.1271,1.6331,833,705,1081,1209,780,414,284,672,0.9,0.7059,0.9,0.7059
0,0,615,0,0.1507,1.1287,0.9291,1.9765,735,772,1178,1156,715,337,347,754,0.9,0.7059,0.9,0.7059
0,0,625,0,0.0283,0.6364,2.7665,0.685,709,1072,1206,854,411,272,648,800,0.7059,0.7059,0.7059,0.7059
3,1,499,1.7489,0.8018,1.6018,0.247,0.1756,1168,1143,746,767,364,760,736,321,0.7059,0.9,0.7059,0.7059
0,1,1979,0,0.084,2.9374,1.522,2.4969,889,1225,1032,685,272,463,806,613,0.7059,0.7059,0.9,0.7059
4,0,361,0.3858,1.9681,0.0947,2.0178,2.6332,798,1181,1127,726,326,359,773,706,0.7059,0.9,0.7059,0.7059
4,1,519,2.5477,1.1735,0.2476,0.0972,1.9695,1077,696,844,1233,811,639,289,425,0.9,0.7059,0.7059,0.9
4,1,838,1.5553,3.0491,1.7848,0.8607,0.4055,720,799,1200,1115,706,304,388,769,0.9,0.9,0.9,0.9
0,0,425,0,1.189,1.4915,0.3338,2.7765,859,1229,1057,693,271,445,802,625,0.7059,0.7059,0.9,0.9
3,1,588,1.9037,1.6181,1.5136,1.4008,2.5075,1008,1250,904,689,266,592,824,487,0.7059,0.9,0.9,0.7059
1,1,575,2.2898,1.8411,2.4286,1.233,1.9016,673,954,1251,973,546,251,545,821,0.9,0.7059,0.9,0.9
1,0,1069,2.8263,0.9673,1.0754,1.2159,0.0822,1176,1159,745,777,350,751,729,318,0.7059,0.7059,0.7059,0.9
3,0,3166,2.5572,2.7467,1.237,2.9436,1.3725,730,821,1194,1118,680,304,399,774,0.7059,0.7059,0.9,0.7059
4,1,515,1.1536,2.7104,0.0155,0.393,2.435,926,675,994,1239,820,493,269,570,0.7059,0.9,0.7059,0.9
0,1,699,0,0.4646,0.0911,1.7985,0.0942,1243,1016,690,880,480,805,605,255,0.7059,0.7059,0.9,0.7059
0,0,1507,0,0.5283,1.6467,2.6432,0.9626,706,847,1214,1070,644,270,447,810,0.9,0.7059,0.7059,0.9
0,0,651,0,3.1136,2.988,2.005,1.5838,735,1134,1187,787,361,313,722,763,0.7059,0.7059,0.7059,0.7059
4,1,637,3.0557,2.8515,1.437,2.3033,1.7538,974,669,960,1255,833,541,250,539,0.7059,0.9,0.9,0.7059
0,0,471,0,1.8471,1.9547,2.3468,0.9737,1113,712,813,1193,793,688,287,387,0.7059,0.9,0.9,0.7059
4,0,593,2.7816,2.2606,0.3938,1.3506,0.0514,847,716,1091,1207,788,410,294,673,0.7059,0.7059,0.7059,0.9
4,0,1717,2.8746,1.8729,2.6026,2.4572,1.7506,901,676,1026,1231,807,468,275,611,0.7059,0.7059,0.9,0.7059
4,1,677,1.268,3.0781,2.0522,0.8926,2.7245,902,688,1016,1226,811,488,256,600,0.9,0.9,0.9,0.7059
0,0,4398,0,0.01,1.6025,0.4538,1.5854,1089,1227,846,694,279,666,800,416,0.7059,0.9,0.9,0.7059
4,0,539,2.8477,2.3923,2.0956,3.0728,0.3678,1162,766,765,1165,737,738,347,340,0.9,0.9,0.7059,0.7059
0,0,497,0,2.914,2.2106,2.1823,0.0144,1031,1244,881,678,264,618,821,467,0.7059,0.9,0.7059,0.9
0,0,498,0,2.5838,2.9117,2.003,0.0595,700,842,1230,1078,663,280,437,803,0.7059,0.7059,0.7059,0.9
0,0,498,0,1.5136,2.4995,2.1721,2.6697,979,1241,946,684,247,569,821,511,0.9,0.7059,0.7059,0.7059
0,0,651,0,1.374,0.2667,1.8265,2.7385,693,878,1243,1031,613,261,460,809,0.9,0.9,0.7059,0.7059
4,1,1221,2.079,0.5158,1.2536,1.6724,2.7496,1197,1119,725,797,382,773,703,294,0.9,0.9,0.9,0.9
0,1,536,0,2.4788,2.3337,0.3284,1.6364,1195,799,729,1111,690,761,375,299,0.7059,0.7059,0.9,0.9
0,1,943,0,1.9381,0.256,1.9149,1.7111,1180,787,749,1130,706,758,367,328,0.9,0.9,0.9,0.9
3,0,477,3.0521,0.7754,1.1607,1.0716,1.4338,713,823,1200,1096,672,287,395,801,0.7059,0.7059,0.7059,0.7059
0,0,487,0,0.4785,1.1067,2.0266,2.9278,793,719,1107,1186,785,371,313,687,0.7059,0.9,0.9,0.9
1,1,535,0.2148,1.9822,1.3781,2.2235,1.6639,1181,1118,723,786,375,772,710,303,0.9,0.9,0.7059,0.7059
2,0,534,0.3998,0.0238,3.1069,0.6335,2.5866,746,1133,1181,787,366,325,718,752,0.9,0.9,0.7059,0.7059
4,0,797,0.2973,1.2942,0.048,2.3583,0.1952,833,1208,1083,692,272,419,808,655,0.7059,0.7059,0.7059,0.9
0,0,553,0,0.7552,3.0199,2.9014,0.8616,685,921,1239,1013,577,262,505,826,0.9,0.9,0.7059,0.9
2,1,1071,2.115,2.0384,2.6577,0.3184,1.8482,1110,1216,822,724,282,673,782,405,0.7059,0.7059,0.9,0.7059
1,1,561,1.6482,2.3493,3.0474,2.1839,0.8585,1054,686,869,1241,816,637,273,457,0.9,0.9,0.9,0.7059
1,0,623,3.0818,1.401,2.3802,0.4101,2.8322,685,903,1241,1017,592,261,488,822,0.7059,0.7059,0.7059,0.9
0,1,962,0,1.0599,2.8546,0.1013,2.1877,694,889,1234,1024,619,274,471,806,0.9,0.7059,0.9,0.7059
0,0,488,0,1.2433,1.2449,2.1744,0.7467,1057,680,866,1233,808,630,270,440,0.9,0.9,0.9,0.7059
0,1,1496,0,2.0325,2.5096,1.272,1.5154,852,697,1066,1223,791,422,287,659,0.9,0.9,0.9,0.7059
4,1,913,1.5591,0.6126,0.199,0.2008,2.9527,988,1248,934,672,261,586,833,514,0.7059,0.9,0.9,0.9
0,0,545,0,2.7109,0.8415,1.6923,1.7325,1031,680,884,1231,825,605,260,467,0.9,0.9,0.9,0.7059
0,0,511,0,0.1561,2.1055,3.0681,0.692,822,721,1092,1205,785,407,290,676,0.9,0.9,0.7059,0.7059
2,1,1319,1.2253,1.2341,0.4857,2.6148,0.4705,1212,1079,708,842,431,796,652,281,0.9,0.7059,0.9,0.9
0,0,599,0,1.0482,2.5008,2.5283,0.1578,802,1191,1127,729,297,373,762,703,0.9,0.9,0.9,0.7059
0,0,539,0,2.628,1.0087,2.3334,2.0876,698,1018,1228,903,473,265,616,810,0.9,0.9,0.9,0.9
3,1,745,1.3776,0.9182,0.9163,0.7713,2.2128,1240,909,669,994,593,811,495,265,0.9,0.7059,0.9,0.9
0,0,896,0,2.675,3.0933,2.4825,1.1017,960,1235,956,669,263,543,832,526,0.7059,0.9,0.9,0.9
0,0,505,0,2.8704,2.1336,2.4412,2.1792,683,873,1219,1055,632,284,441,798,0.9,0.9,0.7059,0.9
0,1,1225,0,1.5241,1.5348,0.2053,1.4356,1121,1183,800,719,312,709,780,391,0.7059,0.9,0.9,0.9
0,0,572,0,2.6453,0.5175,0.3615,0.8531,695,1078,1232,851,437,275,646,796,0.9,0.7059,0.9,0.7059
0,0,1041,0,0.1835,1.3885,2.6377,1.9423,1234,966,678,946,529,815,564,262,0.9,0.9,0.9,0.9
1,0,468,3.1235,0.7462,1.5362,2.5323,1.187,991,1241,926,688,248,577,823,517,0.7059,0.7059,0.7059,0.7059
0,1,621,0,2.1623,2.021,2.5804,1.1892,767,747,1144,1184,762,358,321,714,0.9,0.7059,0.9,0.7059
0,1,529,0,2.981,1.2693,0.1289,0.9231,906,686,1006,1229,818,488,256,586,0.9,0.7059,0.7059,0.7059
0,0,560,0,1.2174,3.0744,0.9168,1.8609,1073,1226,837,698,294,660,807,426,0.7059,0.9,0.7059,0.9
2,1,478,2.7234,2.4011,2.2656,2.5846,2.4019,756,757,1161,1161,746,356,322,744,0.9,0.7059,0.9,0.7059
0,0,687,0,2.4142,2.4641,0.0908,0.1647,708,1092,1221,825,406,280,659,800,0.7059,0.7059,0.7059,0.9
1,0,664,2.7774,2.6754,3.0589,1.9592,2.8032,1005,685,926,1244,830,577,253,497,0.7059,0.7059,0.9,0.7059
3,0,1714,0.9994,0.6961,1.3083,2.4846,1.2565,886,692,1040,1233,812,473,267,622,0.7059,0.7059,0.7059,0.7059
3,0,506,2.9874,1.7422,2.9242,0.6266,1.6503,757,756,1158,1165,734,331,350,749,0.7059,0.9,0.9,0.7059
0,0,1218,0,2.9652,2.5112,1.3752,0.2837,1076,707,854,1229,799,665,280,414,0.7059,0.9,0.7059,0.9
3,0,661,0.0307,2.1362,2.0574,1.2937,1.4966,767,1174,1152,743,316,368,760,719,0.9,0.7059,0.9,0.9
0,0,695,0,1.8573,2.1612,0.5229,2.049,1233,938,691,992,578,828,503,270,0.9,0.9,0.7059,0.7059
0,0,527,0,0.1099,0.7142,2.8491,2.73,1098,1217,831,711,301,686,774,388,0.9,0.7059,0.9,0.7059
1,0,999,0.5374,2.5084,0.5045,2.3183,2.3783,1143,748,775,1175,758,743,344,355,0.7059,0.9,0.7059,0.9
0,0,635,0,1.5335,2.7053,2.2508,1.9488,798,720,1109,1208,785,380,300,703,0.7059,0.7059,0.9,0.9
0,1,933,0,2.7615,1.7383,0.9408,2.818,1220,875,696,1033,626,802,468,257,0.9,0.7059,0.9,0.9
4,0,556,0.903,0.2648,0.7564,1.9935,0.349,1139,1180,794,744,326,728,769,361,0.7059,0.9,0.9,0.7059
0,0,1738,0,1.9047,2.4012,1.8869,2.2701,841,1231,1073,701,277,424,812,651,0.7059,0.9,0.9,0.7059
3,1,953,0.7518,0.4481,1.0066,2.8424,1.9294,934,683,994,1254,823,505,247,577,0.7059,0.9,0.7059,0.7059
4,1,679,0.6128,2.0344,1.5371,0.2945,2.0022,1037,703,879,1235,801,633,269,462,0.7059,0.9,0.7059,0.9
2,1,704,2.2425,2.084,1.5936,1.5262,2.7071,1032,692,896,1245,827,600,264,477,0.7059,0.7059,0.9,0.7059
4,1,496,2.4657,2.7842,0.0986,0.3645,0.7881,1233,933,677,975,564,823,519,259,0.9,0.7059,0.7059,0.7059
3,1,609,2.6297,1.0893,1.7343,1.7544,0.2099,1087,1215,831,713,290,684,783,408,0.9,0.7059,0.9,0.9
1,0,413,3.044,2.8291,1.4073,0.8446,1.7399,703,827,1213,1087,666,286,427,789,0.7059,0.7059,0.7059,0.9
0,0,681,0,0.006,1.9332,2.0773,2.0745,1209,1069,694,832,408,788,662,280,0.7059,0.7059,0.7059,0.7059
0,0,1050,0,2.3866,0.775,2.1246,2.3854,1095,1202,802,725,306,683,782,397,0.9,0.7059,0.9,0.7059
3,1,1284,1.0153,1.7052,1.9168,1.3705,0.2547,694,1018,1246,894,485,254,610,816,0.9,0.7059,0.7059,0.7059
0,1,637,0,0.2284,1.3832,1.9055,0.9575,815,1205,1120,733,308,389,779,706,0.7059,0.9,0.7059,0.7059
0,0,519,0,2.7139,0.6624,1.592,1.3353,686,942,1242,981,557,255,527,830,0.9,0.9,0.9,0.9
0,0,759,0,0.9852,1.7383,2.4883,2.508,1167,777,751,1134,721,756,358,324,0.7059,0.9,0.7059,0.9
3,1,957,0.9348,1.6257,0.0577,1.3173,0.3835,1052,694,885,1221,816,618,281,453,0.9,0.7059,0.7059,0.9
4,1,1027,1.5032,0.0295,2.6336,1.5122,1.4719,1102,719,811,1209,788,684,293,398,0.9,0.9,0.9,0.7059
2,0,604,0.082,3.0276,0.865,2.3355,0.3669,1237,922,681,998,583,828,505,248,0.7059,0.7059,0.7059,0.9
0,1,648,0,0.4867,1.7452,2.4836,1.3945,955,676,947,1239,829,539,249,531,0.9,0.9,0.9,0.7059
0,1,4610,0,1.3439,1.7838,1.9259,2.5352,1164,762,777,1176,753,732,345,349,0.9,0.7059,0.7059,0.7059
1,1,983,2.198,0.8913,2.6334,2.8317,1.4136,983,670,929,1249,817,557,262,508,0.9,0.7059,0.7059,0.7059
1,0,851,2.6134,1.5489,1.7578,2.6021,0.6373,1020,1230,911,688,265,587,814,488,0.7059,0.9,0.7059,0.9
1,1,597,2.1095,0.5398,2.7786,1.0713,0.6444,1240,880,692,1038,619,824,450,262,0.9,0.9,0.9,0.9
4,1,1130,2.9727,2.2408,1.5826,2.8047,2.4485,939,1255,966,685,260,521,824,553,0.9,0.9,0.9,0.9
0,0,361,0,1.5578,3.1054,2.3183,0.9762,1120,1194,785,731,315,717,767,364,0.7059,0.9,0.9,0.9
2,1,695,2.1199,1.5526,1.3374,2.8016,2.7466,1175,1139,761,773,359,744,721,326,0.9,0.7059,0.7059,0.9
0,0,1752,0,0.0319,0.288,1.9083,0.1762,1198,1124,724,801,397,771,684,314,0.7059,0.7059,0.7059,0.7059
4,1,462,1.3703,0.2493,0.2274,2.8285,3.0452,775,1184,1130,739,333,349,760,712,0.9,0.9,0.9,0.7059
0,0,528,0,1.7472,2.6213,0.3334,0.806,876,701,1053,1225,808,434,285,624,0.9,0.7059,0.7059,0.7059
2,0,527,3.0273,3.1159,1.5187,2.1513,1.508,1249,969,668,949,544,821,534,267,0.7059,0.9,0.9,0.7059
2,0,775,2.8595,1.4976,2.7577,1.2248,0.1544,690,1049,1224,850,428,277,636,799,0.9,0.7059,0.7059,0.9
0,0,900,0,1.4202,0.0841,1.3361,0.3324,879,691,1048,1235,808,468,261,616,0.9,0.9,0.7059,0.7059
0,1,4748,0,1.5681,0.8653,1.3182,1.8755,882,693,1052,1238,806,444,275,637,0.9,0.7059,0.7059,0.7059
1,0,1010,2.9974,0.4588,1.0251,0.0904,2.182,1030,696,899,1222,819,624,262,467,0.9,0.9,0.7059,0.7059
0,1,622,0,2.5747,2.1395,1.0369,0.109,760,743,1163,1157,743,355,343,741,0.7059,0.9,0.7059,0.7059
0,0,1417,0,1.784,0.3775,3.0484,2.6388,854,705,1066,1218,805,440,283,652,0.9,0.9,0.7059,0.9
4,0,604,3.053,0.1247,2.5184,1.2768,2.6076,1002,686,906,1239,818,594,273,500,0.7059,0.9,0.7059,0.7059
0,0,801,0,2.8471,1.6175,3.1384,1.1854,699,873,1222,1026,625,268,474,818,0.7059,0.9,0.7059,0.7059
0,1,3788,0,2.2849,0.0611,1.8339,2.893,794,729,1120,1195,779,397,291,690,0.9,0.9,0.9,0.7059
0,0,329,0,0.6584,1.6664,2.6493,0.6765,1242,1012,685,912,480,817,588,259,0.9,0.9,0.9,0.7059
4,1,489,1.9331,1.5453,1.4641,0.131,1.9384,1090,1201,830,709,294,665,796,398,0.7059,0.9,0.7059,0.7059
0,1,921,0,2.8505,0.2963,0.5697,2.9738,787,742,1124,1184,757,374,315,703,0.7059,0.9,0.9,0.9
4,0,2416,2.3701,1.5499,0.8607,2.0581,1.2788,693,1046,1235,868,450,272,634,819,0.7059,0.7059,0.7059,0.9
0,0,804,0,2.3976,1.7829,2.0553,1.9941,1244,991,667,941,523,826,580,269,0.7059,0.7059,0.9,0.9
3,1,552,0.4645,3.0975,0.6684,2.8871,2.0897,1247,978,688,955,517,824,541,254,0.7059,0.9,0.7059,0.9
3,1,638,2.0192,2.1029,2.6672,0.2057,1.1334,687,962,1231,954,531,248,545,818,0.9,0.9,0.7059,0.9
2,1,857,2.3724,1.0286,0.3109,2.1086,0.1551,685,865,1224,1049,633,266,465,801,0.7059,0.9,0.7059,0.7059
2,1,1410,0.9561,2.4786,2.4973,1.9866,2.5492,874,1221,1044,699,265,440,818,634,0.9,0.7059,0.9,0.7059
2,1,487,1.7365,1.34,2.7984,0.7044,2.5036,1190,773,742,1135,711,749,373,320,0.7059,0.9,0.7059,0.9
4,1,599,0.7443,2.7743,0.383,0.9119,0.1959,730,794,1177,1144,703,316,358,751,0.7059,0.9,0.9,0.7059
0,0,1931,0,1.628,1.109,2.7001,0.8169,1201,813,723,1118,708,771,394,316,0.7059,0.9,0.9,0.7059
1,1,723,1.5896,0.0473,0.6169,1.6579,0.4639,830,694,1073,1221,786,406,282,657,0.9,0.7059,0.7059,0.7059
