target,response,RT,delta,orientation1,orientation2,orientation3,orientation4,x1,x2,x3,x4,y1,y2,y3,y4,ecc1,ecc2,ecc3,ecc4
0,0,581,0,1.7799,1.7302,1.0619,3.1099,732,784,1176,1141,697,306,382,767,0.9,0.5696,0.9,0.5696
0,0,338,0,2.2683,2.7602,1.2172,0.7742,769,754,1147,1174,754,360,332,734,0.5696,0.5696,0.5696,0.5696
4,1,736,0.8188,0.1508,1.6676,2.4089,1.9309,1071,702,841,1226,806,654,287,421,0.5696,0.5696,0.9,0.5696
0,0,471,0,0.1409,0.5942,0.6325,1.8861,683,924,1245,1000,568,269,498,813,0.9,0.5696,0.9,0.5696
2,1,1192,0.3776,2.8589,1.2006,2.2035,2.1122,747,770,1164,1169,732,343,354,749,0.5696,0.9,0.5696,0.5696
3,1,634,2.5488,0.3071,1.8371,2.6627,0.7248,691,865,1233,1045,644,277,441,809,0.9,0.5696,0.9,0.5696
1,0,372,2.2243,2.832,2.201,2.5556,2.722,1149,754,767,1184,752,735,331,358,0.5696,0.9,0.9,0.5696
2,0,354,0.2031,2.1458,2.9051,0.9165,1.4954,781,1180,1144,739,320,353,763,728,0.5696,0.9,0.9,0.5696
3,0,464,0.2078,3.016,2.1118,0.2057,3.076,690,1038,1240,887,462,273,619,809,0.5696,0.5696,0.5696,0.5696
0,0,329,0,0.6498,0.136,0.4824,2.2566,763,759,1175,1157,734,338,355,749,0.5696,0.5696,0.9,0.9
0,0,384,0,2.6074,1.782,0.817,2.4647,702,827,1206,1090,666,282,398,788,0.9,0.9,0.5696,0.9
0,0,524,0,1.1958,0.3285,1.8523,0.4597,754,1156,1158,768,348,350,748,746,0.5696,0.9,0.5696,0.5696
1,0,732,0.4485,2.0975,2.7122,1.3197,0.2306,1155,762,758,1156,728,737,339,327,0.5696,0.5696,0.9,0.5696
4,1,410,2.95,2.0262,0.2697,1.6585,2.6752,680,900,1240,1021,615,263,475,808,0.9,0.9,0.5696,0.9
2,1,382,1.0473,1.2541,2.9621,0.6733,0.5355,732,1113,1191,797,382,316,708,772,0.5696,0.5696,0.9,0.9
0,0,651,0,0.6273,0.3356,1.9433,0.0698,899,694,1031,1231,814,477,262,598,0.5696,0.9,0.9,0.5696
3,1,493,2.1883,2.2659,1.5978,1.0239,1.4289,684,1031,1219,875,451,271,627,809,0.5696,0.5696,0.5696,0.9
1,1,550,2.5635,1.2388,0.8254,0.8917,2.242,703,867,1227,1056,625,274,437,801,0.5696,0.9,0.5696,0.5696
1,0,932,2.9871,0.7576,1.2968,2.4206,0.111,1149,1184,788,745,319,707,764,360,0.5696,0.5696,0.5696,0.9
4,1,538,1.807,1.8148,2.9452,0.1934,2.0703,794,723,1119,1181,763,379,302,698,0.5696,0.5696,0.5696,0.9
0,0,537,0,0.2497,1.3049,3.096,2.6473,858,690,1047,1223,813,459,261,638,0.9,0.5696,0.9,0.9
3,1,512,2.9191,2.0983,1.0573,1.9405,2.4358,1230,983,674,921,516,825,560,248,0.5696,0.9,0.5696,0.9
0,1,671,0,1.5748,0.4157,2.8198,0.7475,841,694,1082,1223,800,420,279,644,0.5696,0.5696,0.9,0.5696
1,0,576,2.833,2.045,0.1236,0.4261,0.75,1180,769,735,1141,722,766,367,329,0.5696,0.9,0.9,0.5696
0,0,974,0,0.0488,3.1175,1.4318,1.6352,810,724,1111,1189,776,378,289,698,0.5696,0.9,0.5696,0.5696
0,0,523,0,1.3253,1.118,2.1918,1.1403,705,1080,1204,824,402,299,668,780,0.5696,0.9,0.5696,0.5696
4,0,2378,1.6406,1.7972,0.7304,0.3676,0.4096,1253,982,675,953,533,816,559,266,0.9,0.5696,0.5696,0.9
0,0,1303,0,1.0776,2.8112,1.5839,1.7663,1225,882,682,1034,614,815,462,260,0.9,0.9,0.5696,0.5696
0,0,1263,0,2.3193,0.8626,0.7478,2.3874,1022,689,884,1240,820,602,278,474,0.9,0.5696,0.5696,0.9
0,0,528,0,1.3829,1.9808,0.9865,2.896,674,904,1249,1019,586,251,482,811,0.9,0.9,0.5696,0.5696
0,0,1039,0,2.3298,2.0804,0.3364,2.6269,875,1244,1034,679,265,465,810,622,0.5696,0.5696,0.9,0.9
0,0,594,0,1.8845,0.6617,0.7977,2.0482,709,1104,1209,825,409,284,674,793,0.9,0.9,0.5696,0.5696
4,1,1070,2.2717,2.6169,1.2764,1.324,1.6753,842,1217,1084,705,279,415,800,656,0.5696,0.9,0.5696,0.5696
0,0,527,0,0.0801,1.0547,1.5297,0.708,1044,1218,866,704,266,633,810,441,0.5696,0.5696,0.5696,0.5696
2,1,838,2.6382,2.0233,1.2802,0.8211,1.9139,1166,1150,741,763,355,745,735,332,0.9,0.9,0.9,0.5696
0,0,457,0,0.9629,2.2982,1.4449,1.2725,675,968,1233,959,530,256,545,825,0.5696,0.5696,0.5696,0.5696
0,0,707,0,0.8972,1.9565,0.5711,2.9127,1228,1019,679,904,484,827,612,259,0.9,0.5696,0.5696,0.9
3,0,499,1.669,1.8926,1.0528,2.4445,0.3039,864,1239,1050,683,267,454,821,625,0.5696,0.9,0.5696,0.5696
3,1,531,0.5586,2.1421,1.7693,0.4712,3.0983,1226,850,698,1078,656,789,428,292,0.5696,0.5696,0.9,0.5696
0,1,594,0,0.8846,1.7072,1.2794,2.8912,734,1147,1191,781,366,313,721,751,0.5696,0.5696,0.5696,0.5696
0,0,406,0,2.1095,0.3444,2.2744,2.7728,953,667,961,1238,828,533,260,539,0.5696,0.9,0.9,0.9
0,1,770,0,0.5423,0.3238,1.9043,1.294,668,959,1252,942,520,267,542,825,0.5696,0.5696,0.5696,0.5696
1,0,400,0.6801,1.5528,3.0968,0.5411,2.9848,776,1157,1147,758,321,350,746,738,0.5696,0.9,0.5696,0.9
0,0,884,0,0.0809,3.0647,0.7614,2.8306,878,1231,1052,687,268,443,798,620,0.9,0.9,0.9,0.5696
4,0,372,2.8442,2.6232,1.7575,0.5404,2.9493,1043,1226,880,688,257,626,810,472,0.9,0.5696,0.9,0.5696
0,0,522,0,0.6956,0.8041,2.3099,0.9913,822,1204,1102,698,293,408,792,684,0.9,0.5696,0.5696,0.5696
0,0,657,0,2.6083,0.9973,0.7312,2.2054,999,1253,931,667,248,586,832,512,0.9,0.9,0.5696,0.5696
0,0,419,0,2.9882,0.1008,0.8676,0.2129,1213,831,701,1101,667,795,420,279,0.9,0.9,0.9,0.5696
3,0,502,1.111,1.0666,0.9512,0.3994,0.0319,1088,711,832,1207,798,667,280,401,0.5696,0.9,0.5696,0.5696
3,1,494,1.933,2.4284,0.4667,2.5001,0.5194,1245,1028,686,900,478,811,592,259,0.9,0.9,0.9,0.9
0,0,462,0,0.34,2.6964,2.8775,2.1101,903,1246,1034,696,267,465,809,615,0.5696,0.9,0.5696,0.5696
3,0,496,2.9588,2.1082,1.646,1.9095,2.3886,708,805,1205,1109,683,304,389,773,0.5696,0.5696,0.5696,0.5696
0,1,592,0,1.5236,2.0598,0.1202,0.5967,1090,705,832,1206,802,669,275,411,0.9,0.9,0.9,0.5696
0,0,508,0,2.7459,2.0151,1.4082,0.4308,739,777,1175,1137,719,316,361,768,0.9,0.9,0.9,0.5696
0,0,444,0,1.2341,2.3713,1.2333,0.8338,724,1120,1184,804,372,319,709,770,0.5696,0.5696,0.9,0.9
0,0,454,0,1.5411,2.5017,0.5806,0.7156,1200,800,727,1138,694,760,363,311,0.5696,0.9,0.5696,0.9
4,0,544,0.5471,2.1821,2.3303,1.247,1.0888,861,702,1056,1224,814,445,275,635,0.5696,0.9,0.9,0.5696
0,1,454,0,3.0366,2.6144,1.399,3.1117,1231,873,686,1044,625,808,467,259,0.5696,0.5696,0.5696,0.5696
0,1,608,0,2.4221,1.6647,0.0148,3.0014,1166,755,762,1156,751,735,329,332,0.5696,0.5696,0.5696,0.5696
0,0,436,0,2.9463,1.5041,1.7902,3.119,799,1185,1114,722,319,373,772,708,0.5696,0.5696,0.9,0.5696
0,0,511,0,1.0018,1.2572,2.757,2.9944,950,688,957,1253,821,533,254,557,0.5696,0.5696,0.9,0.9
0,0,486,0,1.2218,0.9419,2.3653,0.8331,994,1242,921,670,265,578,809,500,0.5696,0.5696,0.9,0.5696
0,0,327,0,0.0399,0.3777,1.9886,0.0478,1069,704,848,1223,812,634,272,430,0.5696,0.9,0.9,0.9
0,0,366,0,2.6349,1.7833,2.4315,0.9824,785,732,1144,1187,766,355,311,707,0.5696,0.9,0.9,0.5696
0,1,500,0,2.6026,0.3358,1.9388,1.7807,685,990,1242,931,510,259,552,814,0.5696,0.5696,0.9,0.9
4,0,628,2.5324,1.4654,1.8359,2.2831,1.0477,849,693,1061,1226,796,431,271,656,0.9,0.9,0.5696,0.5696
4,1,670,2.8147,2.9162,1.7676,0.9519,2.4195,982,1244,954,682,264,550,814,531,0.9,0.9,0.5696,0.9
0,0,1224,0,0.6642,1.9657,0.8264,3.0651,730,800,1192,1117,702,305,390,790,0.5696,0.9,0.5696,0.5696
2,1,771,0.5119,0.899,0.0869,0.48,2.4628,993,1241,936,678,268,580,815,519,0.9,0.5696,0.9,0.5696
1,1,416,0.6071,1.3827,0.9727,1.4041,3.0297,898,1246,1017,678,258,462,821,606,0.9,0.5696,0.9,0.9
0,0,956,0,0.6872,2.885,2.1723,0.3642,751,1141,1182,784,356,322,722,768,0.5696,0.5696,0.9,0.9
4,0,882,2.7867,1.643,0.0616,2.7552,1.4455,986,681,929,1241,829,570,248,499,0.9,0.9,0.5696,0.9
2,0,682,1.4684,2.1027,0.5384,1.0046,0.852,678,937,1243,991,581,250,505,814,0.9,0.5696,0.9,0.9
2,1,779,0.6278,1.6477,1.4736,3.0114,2.6895,693,1064,1236,854,434,275,649,810,0.5696,0.9,0.9,0.5696
0,0,552,0,2.7682,0.2213,1.5013,2.3209,1241,995,688,940,507,812,569,255,0.5696,0.9,0.5696,0.9
1,0,678,0.3886,0.973,2.6876,1.49,1.0186,899,1242,1020,693,269,463,805,602,0.5696,0.5696,0.5696,0.5696
3,1,590,2.3264,0.6099,3.1041,0.7581,0.7019,807,1190,1130,724,316,378,780,706,0.9,0.5696,0.5696,0.5696
0,1,771,0,2.8416,2.924,1.8535,0.1773,1143,753,758,1162,743,727,325,345,0.9,0.5696,0.5696,0.9
0,0,480,0,2.131,2.485,2.2815,0.5504,778,746,1142,1183,774,372,310,714,0.9,0.9,0.5696,0.5696
4,0,521,2.9405,2.6717,1.7053,2.1145,0.806,761,756,1148,1158,739,338,346,743,0.9,0.5696,0.5696,0.9
0,0,640,0,3.0766,1.9453,2.9792,1.1742,682,914,1245,1006,584,268,508,816,0.9,0.5696,0.5696,0.9
0,0,459,0,0.7826,2.7198,2.1432,3.0706,699,856,1224,1082,644,285,431,800,0.9,0.5696,0.9,0.9
1,0,541,1.0337,0.638,2.1287,0.0544,0.7119,1111,705,821,1214,772,694,288,402,0.5696,0.9,0.9,0.5696
2,0,500,2.7893,0.4905,2.1924,0.6431,2.128,764,763,1161,1153,731,337,350,737,0.9,0.9,0.5696,0.5696
2,0,652,0.3776,2.9411,2.1626,0.9648,2.7038,1057,683,862,1236,803,620,280,449,0.5696,0.5696,0.9,0.9
0,0,750,0,1.3453,2.2588,2.4115,2.9128,1251,953,671,977,559,822,520,258,0.9,0.5696,0.9,0.5696
0,0,1148,0,1.0432,2.9267,1.4702,0.0002,1238,991,670,920,486,809,576,261,0.9,0.9,0.5696,0.9
4,0,1458,1.6203,0.6314,1.3295,2.5416,1.0333,669,1005,1235,915,505,271,583,826,0.5696,0.9,0.5696,0.5696
0,0,652,0,0.1272,2.8306,2.2998,1.9345,1237,948,665,968,556,834,527,246,0.5696,0.5696,0.9,0.9
0,0,478,0,1.0178,2.5416,0.6879,1.0317,895,1244,1031,694,276,478,808,595,0.5696,0.9,0.5696,0.9
0,0,630,0,2.0281,2.7776,0.787,1.8417,947,1238,993,686,257,508,834,573,0.9,0.5696,0.9,0.9
1,0,521,0.2305,1.1206,3.0568,0.4545,2.434,748,1133,1189,786,360,325,715,753,0.5696,0.9,0.5696,0.9
2,0,560,1.0249,2.8773,2.107,2.4677,0.5749,745,777,1185,1141,715,332,359,768,0.5696,0.5696,0.5696,0.9
0,0,622,0,0.1276,2.7896,2.3662,2.5198,869,1225,1073,692,284,430,794,649,0.9,0.9,0.9,0.9
0,0,521,0,2.6015,2.5381,2.8565,2.0195,1175,1158,767,761,346,744,728,346,0.5696,0.9,0.9,0.9
0,0,432,0,1.0319,2.523,0.4507,0.247,867,1223,1053,683,272,449,815,633,0.9,0.5696,0.5696,0.9
0,0,587,0,0.5018,1.5046,2.9805,2.3281,1202,1100,713,818,417,784,685,280,0.5696,0.9,0.9,0.5696
0,0,528,0,1.2537,0.1989,2.25,2.2617,1241,980,671,942,514,814,564,251,0.5696,0.5696,0.9,0.5696
2,0,438,2.389,2.5861,0.1161,0.8393,0.9494,1193,1097,731,802,402,773,691,310,0.5696,0.5696,0.5696,0.9
0,0,537,0,1.1215,0.4076,3.0858,1.3061,799,1198,1123,733,297,382,779,688,0.9,0.9,0.5696,0.5696
0,1,320,0,0.1881,1.3976,0.8962,0.6257,982,1250,952,668,248,568,828,532,0.9,0.9,0.9,0.9
1,1,447,2.2828,1.9029,2.032,0.2173,0.6866,1227,918,682,1012,584,807,490,260,0.9,0.9,0.9,0.9
2,0,1001,0.6164,1.2965,3.0954,1.5245,1.9223,940,669,979,1231,815,523,267,562,0.5696,0.5696,0.5696,0.9
0,0,765,0,1.2046,1.7294,1.2109,2.0905,929,684,987,1246,817,524,258,569,0.9,0.5696,0.9,0.5696
0,0,722,0,2.1594,0.2558,2.5326,0.4234,1090,1223,836,695,283,660,798,421,0.5696,0.5696,0.5696,0.5696
0,0,801,0,2.674,2.9191,0.0762,2.2905,894,1229,1022,675,275,481,819,599,0.9,0.9,0.5696,0.9
4,0,677,0.795,2.2585,2.7667,0.0335,1.7955,1001,689,909,1241,822,594,274,480,0.9,0.5696,0.5696,0.5696
0,0,486,0,1.3542,0.5992,1.0297,2.9457,1193,809,716,1111,696,776,389,298,0.9,0.9,0.5696,0.5696
0,0,423,0,0.1364,1.6696,0.5536,1.6396,1167,765,754,1155,730,753,347,345,0.5696,0.5696,0.9,0.9
0,0,522,0,0.8306,2.339,0.4137,2.523,694,1061,1231,865,438,265,642,817,0.9,0.5696,0.5696,0.9
3,0,618,3.0044,1.9496,0.2481,2.0287,0.5539,1155,1171,772,742,321,726,737,355,0.5696,0.5696,0.9,0.9
4,1,317,2.4027,1.8193,2.6294,1.0914,1.0946,877,693,1039,1243,801,474,267,604,0.9,0.9,0.5696,0.9
0,0,332,0,0.1581,2.5623,2.7236,0.6186,1144,1187,794,737,311,711,758,365,0.9,0.5696,0.9,0.9
0,0,347,0,2.7022,0.4055,2.3357,0.1504,1200,1129,730,790,377,761,712,301,0.9,0.9,0.9,0.9
0,0,488,0,0.6284,2.697,0.2122,0.9762,1205,818,700,1081,680,791,417,300,0.9,0.5696,0.5696,0.5696
0,0,457,0,1.5221,1.4755,0.5272,0.2603,1163,1155,747,768,347,758,723,331,0.5696,0.9,0.5696,0.5696
0,0,571,0,2.2108,1.1195,2.1062,0.2859,1225,828,706,1074,664,806,424,285,0.5696,0.9,0.9,0.5696
2,0,992,0.6198,1.7741,0.1749,1.015,2.933,1189,785,725,1127,710,777,365,313,0.9,0.5696,0.9,0.5696
3,0,1845,2.3458,0.788,0.9157,1.7623,1.9687,864,1240,1039,699,265,461,811,620,0.5696,0.5696,0.5696,0.5696
4,1,391,1.188,0.6709,0.6075,2.0318,0.3496,983,1232,958,679,262,539,827,537,0.9,0.9,0.9,0.9
0,0,708,0,2.3824,1.8333,1.1628,1.5457,1002,1247,909,669,253,582,819,496,0.9,0.5696,0.9,0.9
0,0,516,0,0.7734,1.2516,2.5346,0.9482,948,1234,979,667,253,524,820,553,0.9,0.5696,0.5696,0.9
1,0,387,1.9553,1.5056,1.3767,0.8018,0.4434,675,982,1247,942,512,271,566,814,0.5696,0.5696,0.5696,0.9
0,0,488,0,0.9632,2.82,2.2757,1.2777,705,843,1233,1077,641,272,423,809,0.5696,0.9,0.5696,0.5696
0,1,488,0,1.0569,0.3089,1.9733,1.2579,1078,707,843,1204,803,660,286,412,0.9,0.5696,0.9,0.5696
0,0,369,0,0.8208,2.741,0.0169,1.1475,1106,1186,802,716,305,704,782,376,0.9,0.5696,0.5696,0.9
0,0,422,0,0.1277,1.7323,2.9609,2.4751,684,953,1247,967,565,254,522,817,0.5696,0.9,0.9,0.5696
0,0,498,0,1.4063,1.1306,0.4539,2.5655,701,841,1213,1067,663,293,423,788,0.9,0.5696,0.5696,0.5696
4,0,474,0.3407,0.4058,1.8635,2.2676,0.1163,712,834,1209,1090,668,277,420,787,0.5696,0.5696,0.9,0.5696
0,0,395,0,2.3513,1.1093,1.4026,0.1066,1247,1002,680,917,502,810,575,261,0.5696,0.5696,0.5696,0.9
4,1,551,2.004,2.16,1.3587,1.017,0.1447,695,1060,1222,851,440,268,656,799,0.9,0.5696,0.9,0.9
0,0,469,0,1.8043,2.2914,0.4765,0.1555,1012,1229,894,689,255,611,815,485,0.9,0.5696,0.5696,0.5696
0,0,558,0,1.3354,0.7048,2.0733,1.5805,1125,1184,788,720,319,710,763,379,0.5696,0.9,0.5696,0.9
0,0,653,0,0.425,0.2441,2.6597,1.0589,1202,1084,697,823,411,783,670,277,0.9,0.9,0.5696,0.9
0,0,478,0,1.1019,0.1016,2.2794,1.1105,1190,1141,742,789,358,768,712,313,0.9,0.9,0.5696,0.5696
3,0,767,1.4515,2.3481,1.7069,1.652,1.2777,1051,1223,871,685,281,645,795,442,0.9,0.9,0.9,0.5696
2,0,1172,2.5147,0.8296,0.4458,0.1036,0.9089,1147,745,775,1176,767,716,319,357,0.5696,0.5696,0.9,0.9
2,0,1978,0.993,2.1533,3.1388,1.5689,0.8573,1218,1069,702,867,447,815,646,281,0.5696,0.5696,0.5696,0.9
2,1,390,2.0358,1.1152,0.769,0.3394,0.3528,678,997,1238,927,509,252,576,812,0.5696,0.9,0.5696,0.9
0,0,563,0,1.4493,2.2576,3.0178,1.6616,1080,708,839,1213,796,642,285,431,0.5696,0.5696,0.9,0.9
1,0,704,1.6253,2.0642,0.4506,0.8121,2.4858,1231,1011,682,930,491,823,575,261,0.9,0.9,0.5696,0.9
0,1,2272,0,1.6541,0.915,1.974,1.3366,1050,1222,887,695,281,626,804,448,0.5696,0.5696,0.9,0.5696
0,0,690,0,1.3728,0.8533,0.7449,0.4604,918,1246,1011,694,270,486,826,599,0.9,0.9,0.5696,0.9
4,0,746,1.7304,1.0447,0.8522,0.1004,2.7311,679,956,1248,971,556,252,542,821,0.5696,0.9,0.9,0.9
0,0,384,0,0.3535,0.8014,0.4891,2.5545,1177,1153,761,774,352,743,743,341,0.5696,0.9,0.9,0.9
0,0,365,0,2.6182,2.3408,2.3369,0.8355,767,738,1148,1173,751,345,330,733,0.9,0.9,0.9,0.9
4,0,434,2.9268,0.5796,1.5548,1.0538,0.6498,794,730,1124,1172,767,355,327,707,0.9,0.5696,0.9,0.9
0,0,380,0,1.785,1.7595,0.8831,2.7401,1191,807,735,1125,704,777,386,312,0.5696,0.5696,0.5696,0.5696
0,0,449,0,0.4781,1.2343,1.4538,2.3179,1165,764,758,1160,740,733,340,341,0.9,0.5696,0.5696,0.9
4,0,523,1.734,0.4281,2.5314,2.1398,1.3552,1049,684,856,1229,796,623,269,453,0.9,0.9,0.5696,0.5696
0,0,418,0,2.5029,0.5893,0.5379,2.1224,790,1187,1125,731,320,369,781,705,0.9,0.5696,0.5696,0.9
4,1,374,2.2831,1.3296,0.3191,0.3066,0.3341,1140,1174,766,757,330,732,738,350,0.5696,0.9,0.5696,0.9
0,0,411,0,2.2821,3.0463,2.3943,1.6496,856,1219,1063,689,275,446,813,641,0.9,0.5696,0.9,0.5696
3,0,726,0.164,2.4736,0.3003,0.5386,1.8938,706,1096,1208,825,399,281,662,797,0.9,0.9,0.9,0.9
1,1,606,2.7001,1.1072,0.501,2.7391,2.5249,1246,986,677,925,520,814,561,265,0.9,0.9,0.5696,0.9
4,1,474,1.0696,1.5462,1.2624,2.7099,0.5681,1077,704,841,1222,797,668,279,415,0.9,0.9,0.5696,0.9
4,1,683,2.4559,0.5487,0.1882,0.4786,1.2045,940,669,975,1234,826,521,254,554,0.5696,0.5696,0.5696,0.5696
0,0,388,0,0.0876,1.8632,2.2975,2.0519,855,695,1077,1212,812,439,278,658,0.9,0.9,0.5696,0.5696
4,0,416,2.3662,1.2385,0.6079,0.0997,2.519,708,1072,1222,841,428,276,653,802,0.5696,0.9,0.5696,0.9
0,0,491,0,1.184,0.9464,2.8852,1.4996,708,842,1217,1092,667,279,424,785,0.5696,0.5696,0.9,0.9
3,0,716,2.4807,3.0244,0.3925,0.6554,0.4869,1234,870,702,1064,631,809,434,269,0.5696,0.9,0.5696,0.9
0,0,555,0,2.7629,0.9648,1.9673,1.9917,692,1038,1220,873,448,267,633,814,0.9,0.5696,0.5696,0.5696
0,0,593,0,0.8969,2.9816,1.9088,2.4394,854,698,1062,1210,795,420,287,660,0.9,0.5696,0.5696,0.9
0,0,582,0,1.3608,1.0633,1.4284,2.4189,1232,946,668,967,554,818,523,265,0.9,0.9,0.5696,0.9
1,1,1058,2.8031,2.067,1.8072,3.0661,1.3875,1247,905,674,997,593,823,486,251,0.5696,0.9,0.9,0.9
0,0,644,0,1.5209,0.4547,1.6074,3.1213,1242,933,681,993,558,829,523,261,0.5696,0.9,0.9,0.9
4,0,878,2.1936,0.9949,1.8164,0.5976,1.2323,969,679,962,1242,813,535,264,529,0.9,0.5696,0.5696,0.5696
2,0,567,0.4391,2.8925,2.92,0.4296,2.7381,928,681,988,1254,822,529,264,565,0.5696,0.5696,0.9,0.9
0,0,484,0,2.3185,2.7243,0.6567,2.2895,1135,1166,781,745,323,730,760,345,0.9,0.5696,0.9,0.9
3,0,413,0.0136,1.7018,0.2718,0.8046,0.659,698,1076,1220,845,438,286,656,811,0.5696,0.9,0.5696,0.9
0,0,632,0,0.7439,1.7011,1.159,2.383,1236,933,680,984,585,820,507,258,0.5696,0.9,0.9,0.5696
0,0,395,0,0.2362,0.4845,0.7767,0.2489,1181,797,722,1142,717,758,358,319,0.9,0.9,0.5696,0.5696
0,0,607,0,2.1657,0.8181,0.031,1.0999,1131,733,789,1182,762,707,311,373,0.5696,0.9,0.9,0.9
3,1,435,2.3289,0.3233,0.5355,2.015,2.4746,768,1157,1168,754,333,341,737,752,0.5696,0.5696,0.5696,0.5696
0,0,894,0,2.8908,0.6607,1.9104,1.4631,1155,1172,767,743,331,738,747,351,0.9,0.5696,0.5696,0.5696
3,1,406,2.2439,1.7412,0.9281,0.1339,2.6822,1125,1202,800,737,312,702,760,386,0.5696,0.9,0.5696,0.5696
3,1,435,1.4687,0.2927,2.153,0.4482,1.661,948,666,975,1253,820,536,269,543,0.9,0.9,0.5696,0.9
0,0,573,0,2.5039,2.4705,1.041,2.9845,1220,821,717,1084,678,790,398,301,0.9,0.9,0.5696,0.5696
0,0,426,0,1.9484,0.7784,2.0521,1.0392,757,742,1156,1172,742,356,333,727,0.9,0.9,0.5696,0.5696
0,0,326,0,3.0449,2.0521,2.4235,1.3043,743,792,1197,1126,707,309,374,763,0.9,0.5696,0.5696,0.9
2,1,605,0.9342,1.4421,2.0894,1.3638,0.0965,863,1219,1062,706,283,434,795,635,0.5696,0.9,0.9,0.9
0,0,513,0,2.8493,1.1903,1.6639,3.1058,1045,677,876,1221,818,620,275,457,0.5696,0.9,0.9,0.9
4,0,504,0.477,2.1865,0.0479,2.4145,1.0427,698,1080,1220,836,406,277,671,792,0.5696,0.9,0.9,0.5696
1,0,688,0.1094,1.2675,0.5056,0.0704,0.3326,1084,700,851,1219,806,645,273,412,0.9,0.5696,0.9,0.9
0,0,681,0,2.6921,2.8294,2.9892,2.8276,950,682,964,1244,823,535,251,554,0.9,0.5696,0.5696,0.9
0,0,586,0,0.9265,0.1845,0.189,0.0838,1048,1227,884,687,272,616,806,446,0.5696,0.9,0.5696,0.5696
0,0,607,0,0.9886,0.4576,0.4091,2.6473,917,1247,1015,673,267,500,811,593,0.9,0.9,0.9,0.9
0,1,946,0,2.8774,0.8399,0.93,0.2905,1238,1013,681,911,488,810,587,260,0.5696,0.5696,0.9,0.9
2,0,368,3.0952,0.3281,1.8453,0.3607,0.7833,806,1212,1097,719,288,394,782,690,0.9,0.9,0.5696,0.9
3,0,830,0.0648,2.1831,2.6809,0.9255,2.0451,700,1036,1230,886,455,263,627,804,0.5696,0.5696,0.5696,0.9
3,1,600,1.1929,2.7032,0.6547,0.7497,1.1956,685,1035,1224,888,482,255,606,807,0.5696,0.9,0.9,0.5696
1,0,452,2.6015,2.8392,1.6358,0.5097,0.4512,857,708,1061,1222,811,425,269,656,0.5696,0.5696,0.5696,0.5696
3,1,710,2.2828,0.3206,1.0986,0.5609,0.7825,1182,1142,736,777,355,766,725,309,0.5696,0.9,0.9,0.5696
0,0,1318,0,0.2404,0.5232,2.349,1.0511,703,1058,1232,855,440,277,633,802,0.9,0.9,0.5696,0.9
0,0,686,0,2.4545,1.4136,2.6177,2.1258,809,713,1113,1195,770,389,287,678,0.5696,0.5696,0.5696,0.5696
4,0,558,0.7731,2.1637,1.8725,0.6746,1.6813,861,692,1051,1222,801,433,263,643,0.9,0.9,0.9,0.5696
1,0,749,1.7068,0.187,2.8895,0.5395,0.2766,698,1064,1238,862,434,285,644,815,0.5696,0.5696,0.9,0.9
1,0,874,0.0043,2.9152,0.0946,2.2621,1.1819,1105,1203,801,724,297,696,773,381,0.5696,0.5696,0.5696,0.5696
0,0,436,0,1.0967,0.82,1.8534,2.3417,816,725,1098,1199,775,405,288,671,0.9,0.5696,0.5696,0.5696
0,0,398,0,1.1389,2.906,2.8309,1.7333,1004,1229,935,671,269,567,828,498,0.9,0.5696,0.9,0.5696
0,0,474,0,0.6134,1.3302,1.6873,1.4554,1151,1160,767,755,343,731,743,346,0.5696,0.5696,0.5696,0.9
2,1,556,0.798,1.7098,0.1795,2.496,2.4343,975,1250,949,677,249,547,820,532,0.5696,0.9,0.5696,0.5696
0,0,866,0,2.9072,1.727,0.0979,2.7538,1040,682,863,1226,805,622,274,454,0.9,0.5696,0.5696,0.5696
0,0,675,0,2.0427,2.7371,1.0399,1.7516,916,675,999,1243,813,499,268,595,0.9,0.5696,0.9,0.9
0,0,716,0,2.7825,1.3236,2.6973,2.9782,770,1151,1157,769,349,352,747,735,0.5696,0.5696,0.5696,0.9
0,0,380,0,1.8707,2.4282,1.8208,2.1486,836,1221,1079,701,281,427,806,662,0.9,0.9,0.9,0.9
1,1,424,1.7834,1.5529,2.6663,2.1293,1.4009,959,1238,954,688,256,529,834,533,0.9,0.5696,0.5696,0.9
0,0,468,0,0.1609,0.9905,0.9888,1.548,855,699,1056,1221,813,438,284,648,0.5696,0.9,0.9,0.9
0,0,629,0,1.3504,1.502,2.9277,2.6271,696,1032,1230,886,475,256,603,816,0.9,0.5696,0.9,0.5696
4,0,648,2.9365,1.8491,0.5108,0.5531,2.3485,1048,702,856,1236,810,634,266,457,0.9,0.5696,0.5696,0.9
0,0,354,0,1.2991,0.5189,2.9593,0.4023,1234,939,684,982,557,826,526,255,0.9,0.5696,0.9,0.5696
0,0,488,0,2.5199,1.1623,1.1398,0.8537,674,971,1246,935,531,255,558,820,0.9,0.9,0.9,0.5696
0,0,440,0,1.0688,2.3397,2.185,1.8428,1161,739,775,1179,740,730,334,342,0.9,0.5696,0.9,0.5696
0,0,611,0,1.2451,1.8258,1.0792,3.0511,1126,1195,798,745,309,704,767,375,0.5696,0.9,0.9,0.5696
0,0,438,0,2.3631,0.5688,0.067,0.4061,1188,775,734,1147,729,760,349,325,0.5696,0.9,0.9,0.9
