target,response,RT,delta,orientation1,orientation2,orientation3,orientation4,x1,x2,x3,x4,y1,y2,y3,y4,ecc1,ecc2,ecc3,ecc4
0,0,304,0,0.2351,0.1801,0.9455,1.639,1058,1210,859,692,282,647,799,426,0.9,0.6309,0.9,0.6309
4,1,344,1.8298,1.2116,2.6922,2.12,1.9104,845,1233,1074,688,280,437,792,635,0.9,0.9,0.9,0.6309
0,0,383,0,1.2752,1.8987,0.2978,1.0555,745,796,1178,1127,706,305,365,763,0.6309,0.9,0.9,0.9
1,1,452,1.2466,2.5473,2.9182,2.1134,1.1697,797,1200,1112,734,307,379,773,705,0.6309,0.9,0.9,0.9
2,0,319,2.0748,2.0398,2.8971,1.0388,2.5555,1236,884,673,1023,612,807,472,276,0.6309,0.6309,0.6309,0.6309
0,0,382,0,2.3364,1.2953,1.5947,0.4052,673,904,1238,1015,595,253,488,817,0.9,0.6309,0.9,0.9
3,1,443,0.4194,0.9389,2.2421,1.1325,2.2571,979,668,961,1235,812,539,248,539,0.6309,0.6309,0.9,0.9
0,0,310,0,0.3854,0.7891,2.9456,2.0584,1245,965,669,972,554,823,543,249,0.9,0.6309,0.9,0.9
1,1,502,0.7238,2.5068,3.0983,1.3721,1.0831,883,685,1055,1222,815,450,263,623,0.6309,0.6309,0.6309,0.9
0,0,382,0,2.3723,0.9274,2.0106,2.7807,697,882,1222,1029,623,255,469,822,0.9,0.6309,0.9,0.6309
0,1,323,0,2.8377,1.8979,2.9098,0.3674,719,1114,1198,796,392,301,703,772,0.9,0.9,0.9,0.6309
0,0,346,0,1.489,0.4437,2.9874,2.7729,842,1212,1064,700,290,429,790,645,0.9,0.9,0.9,0.6309
3,0,993,2.952,2.402,1.6476,2.3703,0.5334,1200,1083,702,817,402,797,682,281,0.6309,0.6309,0.9,0.9
1,1,374,1.5223,2.2044,0.8169,0.0896,2.9781,968,668,957,1248,819,539,265,522,0.9,0.6309,0.6309,0.9
0,0,371,0,0.5222,1.1496,2.2563,0.5008,673,1000,1227,909,493,251,583,824,0.9,0.6309,0.9,0.9
0,0,352,0,2.3258,0.7985,2.6565,1.6907,1111,727,809,1202,769,685,304,393,0.9,0.9,0.9,0.6309
1,1,270,0.3923,1.9775,0.1907,2.1174,1.4999,700,1064,1230,873,433,282,644,799,0.9,0.6309,0.6309,0.6309
0,0,336,0,2.0646,1.6597,2.5942,3.0236,706,1073,1226,843,440,287,649,801,0.9,0.9,0.6309,0.6309
0,0,878,0,0.273,1.1797,0.5887,2.5463,1243,1004,671,905,489,824,576,261,0.6309,0.6309,0.6309,0.6309
0,0,464,0,1.0463,1.2988,1.3017,3.0911,858,684,1062,1222,804,431,273,649,0.6309,0.6309,0.9,0.9
4,1,362,2.632,1.6152,0.6068,1.8941,0.6226,809,1208,1122,723,311,382,767,702,0.6309,0.6309,0.6309,0.6309
0,0,336,0,0.8838,2.2317,2.088,1.3032,962,1236,974,682,252,547,832,549,0.9,0.6309,0.9,0.6309
0,0,358,0,1.6334,1.0422,2.9348,0.7743,971,1245,950,669,263,555,814,520,0.9,0.6309,0.9,0.6309
0,0,380,0,0.4992,0.843,2.3786,1.9138,1018,691,908,1234,806,587,253,479,0.9,0.9,0.6309,0.9
1,1,338,1.9006,2.5384,2.3122,1.7979,0.0282,1241,1018,674,902,479,817,596,251,0.9,0.9,0.6309,0.6309
0,0,432,0,1.8931,0.5789,0.6205,2.708,763,763,1151,1160,747,327,344,748,0.9,0.9,0.9,0.9
3,0,356,0.0585,1.3529,2.7496,0.2125,1.0678,699,829,1210,1077,654,285,422,792,0.6309,0.9,0.6309,0.6309
0,0,370,0,0.247,0.9495,0.9437,0.073,709,835,1215,1092,671,275,415,803,0.9,0.9,0.6309,0.9
0,0,351,0,1.4145,1.7129,0.8241,2.7726,788,735,1122,1181,774,377,322,716,0.9,0.6309,0.6309,0.6309
1,1,429,2.3364,1.6896,0.4212,1.6994,2.6935,683,876,1236,1048,643,276,442,819,0.9,0.6309,0.9,0.9
0,1,616,0,1.8414,2.9489,1.9418,0.7877,798,735,1121,1190,766,364,314,714,0.9,0.6309,0.9,0.6309
0,0,508,0,1.936,0.9543,0.2803,1.6384,1221,841,702,1086,670,792,400,298,0.9,0.9,0.9,0.6309
0,0,580,0,1.1018,2.9384,2.9145,1.8463,788,740,1139,1186,767,364,324,702,0.6309,0.6309,0.6309,0.6309
0,0,322,0,2.0636,0.7285,1.9539,0.236,1022,692,892,1239,825,589,271,481,0.6309,0.9,0.9,0.6309
4,1,297,1.1503,0.7623,0.8848,2.8424,2.2075,1195,782,732,1140,703,772,376,302,0.6309,0.6309,0.6309,0.6309
0,0,866,0,1.1897,1.9887,0.0991,2.8904,900,1243,1016,681,264,490,826,603,0.6309,0.9,0.6309,0.9
0,0,332,0,2.5209,2.1037,1.4816,2.9672,1125,1193,805,713,305,693,768,392,0.9,0.6309,0.9,0.6309
0,0,787,0,0.2964,0.3355,2.3087,1.114,1106,1208,828,712,285,682,776,414,0.6309,0.6309,0.6309,0.6309
0,0,488,0,2.3241,2.8053,0.0812,0.4322,827,1204,1097,719,280,420,781,674,0.6309,0.9,0.6309,0.9
4,1,448,0.98,1.2521,2.6119,0.5812,1.5733,750,759,1156,1154,726,333,351,734,0.6309,0.9,0.9,0.9
1,1,515,3.1048,2.1155,2.1528,2.1857,2.5127,1194,1102,720,803,383,767,695,303,0.9,0.6309,0.6309,0.6309
0,1,619,0,0.844,3.0793,0.9824,1.7962,1153,1185,776,754,329,717,748,358,0.6309,0.6309,0.6309,0.6309
0,0,854,0,2.9845,1.9625,0.6501,0.3445,1075,1208,854,712,270,666,795,427,0.6309,0.9,0.9,0.9
3,0,817,0.5062,1.7426,2.2954,2.4304,2.8301,748,770,1176,1136,715,333,363,749,0.9,0.9,0.6309,0.9
2,1,436,1.198,1.017,2.5168,0.9413,2.4367,1059,1238,877,680,263,631,803,455,0.9,0.6309,0.9,0.6309
3,1,335,2.1828,0.5502,2.7641,0.8785,2.6687,1229,873,686,1064,630,815,435,264,0.9,0.6309,0.9,0.6309
0,0,582,0,1.6887,2.5683,1.4463,0.0441,958,666,959,1235,823,527,257,559,0.6309,0.6309,0.6309,0.6309
3,1,331,2.6675,2.0919,0.8409,1.3316,2.5111,1072,692,841,1217,810,649,292,432,0.9,0.6309,0.6309,0.6309
0,0,351,0,2.6887,2.2758,0.6255,0.4941,752,1150,1167,762,350,326,744,741,0.6309,0.9,0.6309,0.6309
0,0,365,0,0.1154,1.6913,2.3161,0.5693,835,1214,1085,713,293,409,784,676,0.6309,0.9,0.6309,0.9
4,0,2355,2.011,1.9081,1.0921,2.2548,0.0879,843,698,1083,1225,804,416,273,647,0.6309,0.9,0.9,0.6309
1,1,273,1.708,1.6835,0.9264,2.8365,0.2557,1235,905,675,1024,594,813,482,271,0.9,0.9,0.9,0.9
0,0,434,0,1.0836,2.2124,0.5054,0.0048,1061,1211,847,701,279,636,801,434,0.9,0.6309,0.9,0.9
0,0,1405,0,3.1251,1.3466,0.8399,1.4858,724,798,1201,1104,685,293,391,772,0.9,0.9,0.6309,0.6309
1,1,305,1.7539,0.6877,0.9807,3.0572,0.9714,1053,687,861,1219,819,628,279,456,0.9,0.9,0.9,0.9
0,0,497,0,2.8444,1.9809,0.0447,0.9942,769,745,1154,1176,750,351,334,714,0.9,0.6309,0.9,0.6309
1,1,418,1.0933,1.3994,1.689,1.4511,2.6204,959,688,942,1232,834,542,255,534,0.9,0.6309,0.6309,0.9
1,0,757,3.0877,2.0737,2.168,2.6821,1.47,876,1235,1042,681,272,471,802,610,0.9,0.9,0.9,0.6309
3,1,299,2.9512,2.4442,1.3404,0.8795,1.0477,757,1157,1169,760,338,326,724,751,0.6309,0.9,0.6309,0.6309
4,0,420,1.1697,1.2156,0.2059,3.1372,2.0767,688,931,1252,1002,586,252,509,810,0.6309,0.9,0.9,0.6309
2,1,375,0.5498,0.9838,2.4673,1.8925,1.4637,679,1034,1233,887,453,267,629,811,0.9,0.9,0.6309,0.9
4,1,364,1.5257,0.2748,0.9705,0.7253,2.8563,1059,706,850,1232,791,646,267,436,0.6309,0.9,0.9,0.9
0,0,466,0,1.4239,0.2348,2.0839,2.2106,1091,701,826,1211,793,668,282,395,0.9,0.6309,0.6309,0.6309
3,0,340,0.1415,1.7056,2.4532,1.6395,2.9278,746,790,1179,1141,714,305,365,766,0.9,0.9,0.9,0.9
1,1,371,1.7335,1.9405,1.7673,2.6093,3.0087,837,705,1090,1213,794,418,290,668,0.9,0.9,0.6309,0.9
0,0,417,0,1.9604,0.9291,0.2346,0.9227,680,922,1231,981,576,265,512,822,0.6309,0.9,0.9,0.6309
1,1,428,0.8648,0.3036,0.8338,2.488,2.9432,1087,1209,847,691,275,653,791,426,0.9,0.9,0.9,0.9
0,1,440,0,1.5564,0.9848,1.0163,2.856,884,1219,1048,694,265,465,799,622,0.9,0.6309,0.9,0.6309
4,1,306,0.7568,2.4748,1.6413,1.9396,1.7538,1242,988,679,927,508,814,565,263,0.6309,0.9,0.6309,0.9
0,1,330,0,0.9896,0.5384,1.8627,2.0659,737,1113,1185,802,375,321,712,763,0.6309,0.6309,0.9,0.9
3,1,402,2.422,2.9299,1.4499,2.8429,1.2141,1142,1181,786,736,315,715,766,378,0.6309,0.6309,0.9,0.9
0,0,462,0,0.511,1.3449,0.1315,0.7092,1208,1102,727,824,394,795,686,283,0.6309,0.9,0.6309,0.6309
1,0,608,0.0645,1.8313,1.7741,1.1158,2.7652,1158,1149,751,770,339,729,745,338,0.6309,0.9,0.6309,0.6309
4,1,292,2.3219,2.68,1.348,2.908,1.1721,1234,1053,692,872,455,805,637,271,0.9,0.9,0.6309,0.9
3,1,316,0.954,3.0589,2.3084,2.3637,0.1047,757,751,1156,1175,748,357,327,734,0.9,0.9,0.6309,0.9
2,0,1092,2.9397,1.9712,2.2428,0.9626,0.8284,1114,704,810,1213,792,676,304,399,0.6309,0.6309,0.6309,0.6309
4,1,317,1.415,1.1084,1.2571,1.8784,2.8636,739,764,1176,1153,718,329,360,759,0.9,0.9,0.9,0.9
3,0,477,1.1211,1.5786,2.5234,1.1004,1.441,1049,679,865,1239,817,616,268,456,0.9,0.9,0.6309,0.9
2,1,358,2.7772,0.3743,0.1355,0.5201,1.6057,1162,761,751,1156,724,745,351,330,0.9,0.6309,0.9,0.6309
0,0,500,0,1.284,2.9767,2.888,0.3809,1122,1192,805,714,295,689,785,388,0.6309,0.9,0.6309,0.9
1,1,413,1.2253,0.7243,2.1575,0.1542,1.7989,974,687,945,1250,814,559,256,532,0.9,0.9,0.9,0.9
3,1,281,0.2962,0.7965,0.8996,0.394,1.6606,1219,831,700,1071,665,803,411,296,0.9,0.6309,0.6309,0.6309
0,0,322,0,2.7161,0.0659,0.2413,1.1835,733,789,1188,1120,701,307,379,767,0.9,0.9,0.6309,0.6309
1,1,506,0.7811,2.7969,0.1049,2.6359,1.5936,779,734,1148,1164,749,354,335,736,0.6309,0.6309,0.6309,0.6309
0,1,538,0,0.7929,0.6286,0.2168,1.7339,798,1181,1120,718,304,369,780,706,0.6309,0.6309,0.9,0.6309
4,1,360,1.1138,1.5091,0.355,0.4159,0.2011,823,723,1086,1213,797,408,282,671,0.9,0.9,0.6309,0.6309
0,0,350,0,2.0788,2.9506,0.1264,0.5141,860,1226,1060,697,281,435,791,642,0.9,0.6309,0.6309,0.6309
2,1,2293,2.2127,0.9003,1.1147,1.6831,3.1128,913,683,998,1246,815,488,269,584,0.9,0.6309,0.6309,0.9
0,0,350,0,0.1888,2.9547,0.2907,1.0492,1192,1122,737,787,380,768,705,312,0.6309,0.9,0.9,0.9
4,1,372,1.1881,2.0623,0.9737,1.0419,0.5912,789,741,1115,1192,765,378,309,695,0.6309,0.9,0.6309,0.9
2,0,362,0.684,0.4066,1.7259,3.0458,1.389,1108,1205,800,733,291,694,784,396,0.6309,0.6309,0.9,0.9
2,0,448,0.7043,1.9286,2.0793,0.6284,3.0159,1205,1102,723,826,396,774,687,289,0.9,0.6309,0.6309,0.6309
0,0,354,0,0.6175,1.2921,0.7405,0.8552,952,671,966,1251,817,518,259,559,0.9,0.9,0.6309,0.9
0,0,376,0,1.4119,2.0722,2.3663,2.5282,907,675,1017,1229,819,484,265,582,0.6309,0.9,0.6309,0.9
1,1,438,2.1086,2.8881,0.2829,0.8096,1.3416,1098,1207,818,715,282,667,778,396,0.6309,0.6309,0.9,0.9
0,0,432,0,1.2255,2.5975,2.9973,2.8081,1189,798,725,1111,704,779,387,305,0.6309,0.6309,0.9,0.6309
0,0,372,0,0.1354,2.3802,2.0723,1.8833,680,927,1229,991,584,262,488,829,0.6309,0.9,0.9,0.9
0,0,441,0,1.5931,0.5827,0.4759,2.8488,967,685,945,1254,823,543,253,516,0.9,0.6309,0.9,0.9
2,1,284,1.9392,1.931,1.4755,1.8152,2.863,766,1163,1154,770,346,333,748,748,0.6309,0.9,0.6309,0.6309
2,1,285,1.0236,2.031,0.4027,0.2555,2.071,906,687,1006,1234,818,480,271,585,0.6309,0.9,0.6309,0.9
4,1,382,0.9284,2.8055,1.4247,1.8172,0.9915,966,675,954,1241,833,552,253,523,0.6309,0.6309,0.9,0.9
3,1,307,2.2515,2.9469,1.8763,3.1037,2.395,704,839,1218,1059,648,271,434,793,0.6309,0.9,0.9,0.9
0,0,467,0,2.2596,2.1787,2.4295,2.3475,706,1078,1220,836,429,272,666,789,0.6309,0.6309,0.9,0.6309
3,0,749,3.0513,1.9696,1.2922,2.0062,2.691,1231,947,674,976,567,813,514,262,0.9,0.9,0.6309,0.9
2,1,324,2.2425,0.0299,2.6024,2.8543,2.2158,681,937,1232,983,552,263,536,832,0.6309,0.9,0.9,0.6309
0,1,299,0,0.4602,0.2342,1.4475,1.1636,1223,830,699,1094,676,782,402,294,0.9,0.6309,0.9,0.9
1,0,764,2.0537,1.0867,2.6656,0.5038,0.4959,987,1235,937,683,254,559,822,518,0.6309,0.6309,0.9,0.9
3,0,482,0.7154,1.4487,2.7136,0.8257,2.5886,719,1093,1204,822,413,289,676,796,0.6309,0.6309,0.6309,0.9
0,1,699,0,0.1992,1.5481,0.7223,1.0599,1053,1216,881,704,264,629,813,445,0.6309,0.6309,0.6309,0.9
2,0,508,1.133,1.0424,1.0559,2.995,2.3578,714,1092,1198,818,406,298,675,774,0.9,0.6309,0.6309,0.6309
0,1,436,0,0.2152,0.6448,2.2733,1.8069,689,881,1219,1036,617,265,452,808,0.9,0.6309,0.6309,0.9
0,1,590,0,0.9341,1.2705,0.9495,2.3792,731,1128,1177,784,367,329,720,767,0.6309,0.6309,0.9,0.6309
4,1,339,1.3611,2.7391,0.9459,0.7414,2.6125,855,1215,1075,703,281,420,811,654,0.6309,0.9,0.9,0.9
0,0,618,0,2.9901,0.0046,0.928,0.1522,866,1220,1072,704,285,446,804,638,0.9,0.6309,0.6309,0.6309
2,1,349,1.735,1.9586,2.9966,0.5559,1.492,1194,812,718,1115,688,771,381,299,0.9,0.6309,0.6309,0.9
0,0,404,0,0.2842,0.0259,1.1711,2.4765,876,1223,1045,698,270,455,810,628,0.9,0.6309,0.6309,0.6309
4,1,336,1.0297,1.2309,0.6502,2.2761,2.5739,1097,708,844,1225,781,674,290,408,0.6309,0.9,0.9,0.9
4,0,414,1.3278,0.1708,0.8169,1.8507,1.5071,684,862,1239,1041,641,272,453,803,0.6309,0.9,0.9,0.6309
3,1,266,1.1155,0.3924,1.9389,1.1169,1.1402,848,707,1089,1210,808,429,276,661,0.6309,0.9,0.9,0.6309
0,0,300,0,3.1302,0.9879,2.5422,1.4497,1099,1209,806,715,296,675,776,381,0.6309,0.9,0.9,0.6309
0,0,317,0,0.9843,1.0273,2.639,1.5473,867,693,1050,1230,805,459,271,630,0.6309,0.6309,0.6309,0.6309
3,1,309,1.412,2.4148,1.9727,0.9887,0.9175,829,718,1106,1206,785,404,293,679,0.9,0.6309,0.9,0.6309
0,1,397,0,2.3589,0.029,1.4979,0.7864,706,1065,1230,868,448,282,648,794,0.6309,0.9,0.9,0.9
2,0,850,3.076,1.5613,2.3952,0.5651,2.1728,1094,713,826,1195,787,694,298,394,0.9,0.6309,0.6309,0.9
1,1,364,1.0785,3.0133,2.9224,1.149,1.0836,1226,1054,686,865,430,794,647,269,0.9,0.9,0.9,0.6309
3,0,362,2.9873,1.688,0.6441,1.3636,0.4468,766,1168,1166,757,337,335,734,729,0.9,0.9,0.9,0.9
0,0,336,0,2.0474,0.4589,2.1801,1.9654,887,693,1031,1225,805,466,258,623,0.6309,0.9,0.9,0.6309
4,1,303,1.1736,2.057,2.8746,1.3609,0.9103,1168,1160,758,763,357,754,741,320,0.9,0.9,0.9,0.9
3,0,351,0.0308,2.5041,0.8959,0.0468,0.2958,718,1106,1217,829,418,291,674,790,0.9,0.6309,0.6309,0.9
0,0,341,0,1.1403,1.7553,2.9131,0.8164,1210,809,715,1107,668,790,412,292,0.9,0.9,0.9,0.9
3,1,324,2.4595,1.5566,1.9138,0.0151,1.8464,1235,918,687,999,581,815,489,264,0.6309,0.9,0.9,0.9
3,0,371,3.0624,0.7123,2.1484,1.0073,2.3528,956,688,962,1255,825,553,266,532,0.9,0.9,0.9,0.9
4,1,280,2.031,2.42,1.6011,2.221,2.4855,711,1103,1199,825,394,286,678,776,0.6309,0.6309,0.9,0.9
4,0,370,1.8555,1.5831,1.668,1.1911,2.4156,685,1007,1247,894,486,260,605,805,0.6309,0.6309,0.6309,0.6309
1,1,319,1.0756,0.9478,1.9084,1.4513,0.9192,1195,811,709,1094,685,786,397,289,0.9,0.6309,0.6309,0.9
0,0,342,0,2.9163,1.6343,1.4581,1.6447,721,1113,1213,818,394,305,686,770,0.6309,0.9,0.6309,0.6309
0,0,293,0,2.0068,0.1075,2.2302,0.5319,1126,1202,807,716,301,690,774,378,0.9,0.9,0.6309,0.6309
0,0,358,0,3.0667,2.4553,2.9392,2.3221,684,969,1253,963,538,246,548,823,0.9,0.9,0.6309,0.9
3,1,748,0.2325,1.3786,2.132,1.4611,2.9948,746,1141,1175,781,378,320,705,770,0.6309,0.6309,0.9,0.9
1,0,426,0.5725,2.814,2.789,1.2366,2.122,668,958,1244,968,534,254,535,832,0.6309,0.9,0.9,0.9
0,0,310,0,1.1818,2.6724,0.7092,2.5037,975,675,963,1243,811,539,260,528,0.6309,0.9,0.9,0.6309
0,0,342,0,2.4947,0.5951,0.091,0.4002,757,772,1161,1153,727,333,355,747,0.9,0.9,0.6309,0.9
4,1,260,1.2931,0.6961,0.6408,1.9607,2.2783,1207,824,714,1109,689,784,398,301,0.6309,0.9,0.6309,0.9
0,0,310,0,1.2065,0.756,0.7157,1.1219,1078,699,828,1201,791,681,282,409,0.9,0.6309,0.9,0.9
0,0,294,0,0.2898,0.7571,2.8355,0.6828,927,1240,999,680,255,515,826,574,0.6309,0.6309,0.6309,0.9
3,0,351,2.6212,0.5942,3.0742,0.7971,2.4459,1212,859,687,1076,655,809,440,280,0.6309,0.6309,0.9,0.9
4,0,341,0.3328,0.4889,0.1928,2.0768,0.0584,692,1039,1240,894,462,274,620,821,0.9,0.9,0.6309,0.6309
4,1,356,0.8454,2.1466,0.5397,0.7463,1.3643,917,679,999,1242,825,505,260,584,0.6309,0.9,0.6309,0.9
0,0,298,0,0.3111,1.7938,1.0238,1.4153,1086,1206,833,710,301,668,796,399,0.6309,0.6309,0.9,0.9
3,1,306,1.4339,2.7132,2.9093,0.6004,0.1582,1045,1232,875,694,261,627,814,462,0.9,0.9,0.9,0.6309
3,1,786,0.4331,1.7168,1.7305,2.182,2.9138,1062,699,874,1216,801,644,278,454,0.6309,0.9,0.9,0.9
4,1,279,2.3774,2.4488,3.1083,1.5317,0.4021,893,1248,1030,693,275,474,825,596,0.6309,0.9,0.6309,0.9
4,0,296,2.5873,1.6064,2.8719,0.2888,3.1197,796,737,1111,1182,779,372,296,712,0.9,0.6309,0.6309,0.6309
0,1,297,0,2.167,3.0478,0.3015,2.8214,846,689,1054,1227,803,439,265,647,0.9,0.6309,0.6309,0.6309
3,1,298,1.4179,2.3466,2.9673,2.8894,0.7008,969,1235,938,682,246,561,818,529,0.6309,0.9,0.9,0.6309
1,1,290,1.2217,1.5027,0.0196,0.5386,0.9537,1245,979,687,956,521,832,558,257,0.9,0.6309,0.9,0.9
1,1,355,2.032,1.9553,2.1615,0.9324,1.7956,706,1074,1227,837,435,284,643,794,0.9,0.6309,0.6309,0.6309
3,1,585,2.2952,2.2422,2.2761,1.0814,0.1029,1201,795,716,1108,698,771,372,294,0.9,0.9,0.6309,0.6309
0,0,286,0,2.7093,0.8672,1.6704,1.6406,1075,1217,843,714,276,659,792,420,0.9,0.9,0.9,0.9
1,0,334,1.2635,2.5325,2.5911,0.5983,0.0807,853,705,1069,1217,799,439,264,644,0.6309,0.6309,0.9,0.9
0,0,332,0,2.1824,0.1261,2.3065,2.5489,840,693,1064,1222,806,429,280,656,0.9,0.9,0.6309,0.6309
0,1,603,0,1.4758,1.4581,1.9176,3.0149,694,1006,1237,894,489,262,600,822,0.6309,0.6309,0.9,0.9
1,1,271,1.8454,0.6769,2.1389,1.3594,1.5246,1246,1009,674,919,492,815,596,261,0.9,0.9,0.9,0.9
0,0,352,0,2.1617,3.1057,0.1895,1.9529,925,1231,978,674,248,506,821,565,0.6309,0.6309,0.9,0.9
2,1,326,1.5824,0.2981,2.8748,1.5392,1.0466,1185,788,732,1134,707,749,353,330,0.9,0.9,0.9,0.9
2,0,390,2.7564,1.9137,2.9071,1.9968,0.1722,969,671,942,1251,817,565,247,537,0.6309,0.6309,0.6309,0.9
1,1,266,1.8957,0.465,1.826,1.3597,0.3237,943,680,973,1247,831,519,246,552,0.9,0.6309,0.9,0.9
2,1,332,1.4583,0.2423,1.3189,1.8147,2.6422,1201,1082,718,830,410,789,661,295,0.9,0.9,0.9,0.9
1,0,1100,0.6961,1.2284,0.364,0.9688,0.1301,760,1175,1149,751,321,349,740,723,0.6309,0.6309,0.9,0.9
0,0,468,0,1.8379,2.7837,2.8229,1.6821,1238,962,666,961,548,818,538,257,0.6309,0.6309,0.9,0.9
0,0,606,0,0.3095,2.492,1.7635,0.002,1019,1240,892,691,268,605,813,483,0.9,0.6309,0.6309,0.9
0,0,1266,0,1.1697,0.9241,0.1732,2.2013,1135,750,779,1175,749,717,313,357,0.6309,0.6309,0.6309,0.9
2,1,428,0.4608,0.4606,3.0892,0.1972,2.3466,702,1041,1221,857,452,264,643,818,0.9,0.9,0.9,0.9
0,0,375,0,1.1522,2.0268,1.9386,1.0609,720,826,1199,1102,693,307,403,772,0.9,0.9,0.9,0.6309
3,1,404,2.7451,2.5183,0.2779,0.0791,2.6225,734,800,1185,1125,709,326,377,764,0.9,0.6309,0.6309,0.9
3,1,368,1.4702,2.4068,2.8606,1.5049,2.7458,821,717,1108,1201,788,403,296,686,0.6309,0.9,0.9,0.9
0,0,366,0,2.007,0.9926,0.2447,0.0368,1176,1149,745,777,365,748,714,316,0.9,0.6309,0.9,0.6309
0,0,380,0,2.4873,1.5528,0.043,0.7547,858,1212,1071,708,268,425,792,646,0.9,0.6309,0.9,0.9
0,1,585,0,0.7614,0.6147,2.1991,1.7201,784,723,1126,1186,755,365,307,697,0.6309,0.6309,0.9,0.9
1,1,350,1.1939,0.3479,1.1135,0.3701,1.9036,749,1135,1183,770,368,314,712,750,0.9,0.6309,0.6309,0.9
2,0,332,1.3049,2.9814,2.0407,0.624,0.2591,761,1154,1163,773,354,334,718,747,0.6309,0.6309,0.6309,0.9
0,0,340,0,2.717,3.0181,2.8588,2.3725,677,1015,1241,900,479,270,593,821,0.9,0.6309,0.9,0.6309
0,0,346,0,2.5523,0.4103,0.5332,2.2045,723,1124,1175,786,383,314,702,777,0.9,0.6309,0.6309,0.9
0,0,305,0,0.7236,3.0909,0.0229,2.1785,776,1174,1161,758,330,350,737,744,0.9,0.6309,0.6309,0.6309
2,0,337,1.3628,1.3644,2.1587,2.1154,1.1285,951,1251,980,678,252,533,835,555,0.6309,0.6309,0.6309,0.6309
4,1,320,1.6735,0.714,2.1085,1.6291,0.7582,854,1220,1073,709,283,424,804,643,0.6309,0.9,0.9,0.6309
2,0,327,1.464,2.363,1.5311,1.3205,2.1402,959,676,953,1253,830,549,252,527,0.9,0.6309,0.9,0.6309
0,0,358,0,2.3532,2.2658,1.6432,2.8658,684,1008,1248,895,479,264,587,814,0.9,0.6309,0.9,0.6309
0,0,740,0,0.9255,0.5067,0.8056,3.0493,681,868,1241,1051,632,266,468,818,0.9,0.9,0.9,0.9
0,1,1099,0,3.0413,1.2289,2.0477,0.163,1129,747,777,1178,762,712,321,370,0.9,0.9,0.9,0.6309
0,0,556,0,0.1001,0.7342,1.5438,1.0814,1125,1196,812,728,299,700,772,380,0.9,0.6309,0.6309,0.6309
1,0,290,1.3803,2.6688,2.0508,1.6298,2.2651,826,720,1088,1197,798,396,300,689,0.6309,0.6309,0.9,0.9
0,0,426,0,1.2389,2.7677,0.9204,2.1598,1243,970,685,937,514,828,565,263,0.9,0.6309,0.9,0.6309
0,1,318,0,1.8649,0.5296,2.0814,2.2978,741,792,1181,1133,706,324,362,751,0.6309,0.9,0.9,0.6309
1,1,389,0.3373,3.0133,2.0643,2.4169,0.3599,678,990,1244,926,518,265,565,834,0.9,0.6309,0.9,0.6309
3,0,426,2.6053,2.1375,1.4665,2.2369,0.9085,915,679,1020,1237,815,486,265,581,0.6309,0.6309,0.6309,0.6309
0,0,389,0,2.3688,2.8123,1.8942,1.5133,704,1083,1213,839,419,282,656,802,0.6309,0.6309,0.6309,0.9
0,1,410,0,2.7536,0.1814,1.469,1.908,740,1144,1185,788,358,322,710,768,0.6309,0.6309,0.9,0.9
0,1,598,0,3.1179,2.268,1.6634,0.8811,761,765,1156,1158,740,334,335,738,0.9,0.9,0.6309,0.9
0,0,386,0,1.3469,2.3476,1.4608,3.0905,1187,805,726,1136,715,772,372,310,0.9,0.6309,0.6309,0.9
0,0,551,0,1.4789,0.4563,0.3151,0.9518,977,672,919,1234,815,569,262,501,0.9,0.6309,0.6309,0.9
2,1,429,0.8793,0.7296,2.7963,1.7828,2.6086,710,827,1195,1093,669,290,392,784,0.6309,0.6309,0.9,0.6309
4,1,336,1.4199,0.0657,1.859,0.1244,0.3226,744,1132,1183,780,359,315,713,754,0.6309,0.9,0.6309,0.9
2,0,575,2.6473,1.3537,1.7627,0.0452,1.4999,1197,807,717,1100,685,788,409,301,0.9,0.6309,0.6309,0.6309
4,1,436,0.2248,1.4,1.2433,3.0479,2.1028,1236,1000,688,936,510,832,581,263,0.9,0.9,0.9,0.9
2,0,543,2.4339,1.1052,1.1743,2.1996,1.3869,1155,759,762,1164,739,744,341,353,0.6309,0.6309,0.6309,0.6309
0,0,342,0,0.4181,0.8902,2.6308,2.7204,875,691,1050,1223,797,438,282,646,0.9,0.6309,0.6309,0.9
0,0,428,0,0.4815,2.0463,0.5043,1.0038,735,790,1191,1121,708,314,375,761,0.9,0.9,0.9,0.9
0,0,392,0,2.5794,2.5939,0.8014,2.3048,1201,1096,716,806,400,779,677,289,0.9,0.6309,0.9,0.6309
3,1,364,1.2968,0.9978,2.1633,2.7538,0.0101,835,1216,1084,695,283,411,798,664,0.6309,0.9,0.9,0.6309
3,0,418,0.9332,1.353,0.4108,1.5926,2.5001,1122,1184,792,719,298,695,765,373,0.9,0.6309,0.6309,0.6309
4,0,526,0.6174,0.3648,1.0184,0.1277,1.036,779,742,1139,1190,755,358,320,726,0.6309,0.9,0.9,0.6309
3,1,317,0.731,1.5086,3.0086,2.0308,2.1381,1071,689,859,1223,800,633,278,450,0.9,0.6309,0.6309,0.9
0,0,317,0,1.3596,0.0642,0.4979,2.0785,1105,1214,820,718,290,673,773,385,0.6309,0.9,0.6309,0.6309
